2.9119 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
8.7185 	WARNING 	User requested fullscreen with size [1707 1067], but screen is actually [2560, 1600]. Using actual size
10.0411 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001BE90FF0310>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001BE922C7700>, multiSample=False, name='window1', numSamples=2, pos=(0, 0), screen=0, size=array([2560, 1600]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.0412 	EXP 	window1: mouseVisible = True
10.0414 	EXP 	window1: mouseVisible = False
10.0414 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
10.0414 	EXP 	window1: recordFrameIntervals = False
10.1072 	EXP 	window1: recordFrameIntervals = True
10.1740 	EXP 	Screen (0) actual frame rate measured at 164.85Hz
10.1741 	EXP 	window1: recordFrameIntervals = False
14.9557 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='press to begin\n', units='height', win=Window(...), wrapWidth=1)
14.9678 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([300., 400.]), texRes=128.0, units='pix', win=Window(...))
14.9718 	EXP 	Created image_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([300., 400.]), texRes=128.0, units='pix', win=Window(...))
14.9760 	EXP 	Created image_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_3', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([300., 400.]), texRes=128.0, units='pix', win=Window(...))
14.9799 	EXP 	Created image_4 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_4', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([300., 400.]), texRes=128.0, units='pix', win=Window(...))
14.9838 	EXP 	Created image_5 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_5', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([300., 400.]), texRes=128.0, units='pix', win=Window(...))
14.9883 	EXP 	Created image_6 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-7.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_6', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([300., 400.]), texRes=128.0, units='pix', win=Window(...))
14.9922 	EXP 	Created image_7 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-8.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_7', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([300., 400.]), texRes=128.0, units='pix', win=Window(...))
14.9959 	EXP 	Created image_8 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-9.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_8', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([300., 400.]), texRes=128.0, units='pix', win=Window(...))
14.9999 	EXP 	Created image_9 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-10.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_9', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([300., 400.]), texRes=128.0, units='pix', win=Window(...))
15.0037 	EXP 	Created image_10 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, anchor=('center', 'center'), autoLog=True, color=array([1, 1, 1]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image_10', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([300., 400.]), texRes=128.0, units='pix', win=Window(...))
15.0224 	EXP 	text_2: autoDraw = True
17.1884 	WARNING 	Requested image 'queen_of_diamonds' not found but similar filename 'queen_of_diamonds.png' exists. This will be used instead but changing the filename is advised.
17.2034 	WARNING 	Requested image '9_of_spades' not found but similar filename '9_of_spades.png' exists. This will be used instead but changing the filename is advised.
17.2153 	WARNING 	Requested image 'king_of_spades' not found but similar filename 'king_of_spades.png' exists. This will be used instead but changing the filename is advised.
17.2280 	WARNING 	Requested image '2_of_clubs' not found but similar filename '2_of_clubs.png' exists. This will be used instead but changing the filename is advised.
17.2481 	WARNING 	Requested image 'jack_of_hearts' not found but similar filename 'jack_of_hearts.png' exists. This will be used instead but changing the filename is advised.
17.2610 	WARNING 	Requested image '3_of_diamonds' not found but similar filename '3_of_diamonds.png' exists. This will be used instead but changing the filename is advised.
17.2740 	WARNING 	Requested image '4_of_spades' not found but similar filename '4_of_spades.png' exists. This will be used instead but changing the filename is advised.
17.2861 	WARNING 	Requested image '8_of_diamonds' not found but similar filename '8_of_diamonds.png' exists. This will be used instead but changing the filename is advised.
17.2979 	WARNING 	Requested image '10_of_clubs' not found but similar filename '10_of_clubs.png' exists. This will be used instead but changing the filename is advised.
17.3276 	DATA 	Keypress: space
17.3370 	EXP 	text_2: autoDraw = False
17.3370 	EXP 	image: image = 'queen_of_diamonds'
17.3370 	EXP 	image_2: image = '9_of_spades'
17.3370 	EXP 	image_3: image = 'king_of_spades'
17.3370 	EXP 	image_4: image = '2_of_clubs'
17.3370 	EXP 	image_5: image = 'jack_of_hearts'
17.3370 	EXP 	image_6: image = '3_of_diamonds'
17.3370 	EXP 	image_7: image = '4_of_spades'
17.3370 	EXP 	image_8: image = '8_of_diamonds'
17.3370 	EXP 	image_9: image = '10_of_clubs'
17.3370 	EXP 	image: autoDraw = True
17.3370 	EXP 	image_2: autoDraw = True
17.3370 	EXP 	image_3: autoDraw = True
17.3370 	EXP 	image_4: autoDraw = True
17.3370 	EXP 	image_5: autoDraw = True
17.3370 	EXP 	image_6: autoDraw = True
17.3370 	EXP 	image_7: autoDraw = True
17.3370 	EXP 	image_8: autoDraw = True
17.3370 	EXP 	image_9: autoDraw = True
25.6994 	EXP 	Created sequence: random, trialTypes=1, nReps=50, seed=None
25.6999 	EXP 	New trial (rep=0, index=0): None
25.7003 	WARNING 	Requested image '8_of_diamonds' not found but similar filename '8_of_diamonds.png' exists. This will be used instead but changing the filename is advised.
25.7131 	DATA 	Keypress: space
25.7179 	EXP 	image: autoDraw = False
25.7179 	EXP 	image_2: autoDraw = False
25.7179 	EXP 	image_3: autoDraw = False
